"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"301","RT @iErosHD: LOL @LVPibai @ernesbarbeq https://t.co/v3cQfXqUp3",51,FALSE,FALSE,"832353366730760193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:01 +0000 2017",NA,NA,"und",8,FALSE,"Detras de ti","761198678","Usuario de la papaya papaya no mi
Descanse en rap",FALSE,"Thu Aug 16 09:17:35 +0000 2012",8496,73,9406,FALSE,NA,"Pun Pun Papaya",NA,"es",NA,175,"PlayWhitSoulESP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","#keepkentuckyglobal #ImmigrantsWelcome https://t.co/FkvL4ZIJsz",0,FALSE,FALSE,"832353362549100547",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:00 +0000 2017",NA,NA,"und",0,FALSE,NA,"3232525971",NA,FALSE,"Mon May 04 04:05:52 +0000 2015",13,14,43,FALSE,NA,"srijana bhattarai",NA,"en",NA,108,"g_srijana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","@Rosie @NoBrainsTRUMP @strategiclimits @realDonaldTrump Completely insane! https://t.co/oRPWKLpEd6",0,FALSE,FALSE,"832353366739136513","Rosie","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:18:01 +0000 2017","832332672512978944","25203361","en",37,FALSE,"Toronto, Ontario, Canada","398113622",NA,FALSE,"Tue Oct 25 16:03:42 +0000 2011",12529,312,22001,FALSE,NA,"Helen Murphy","Eastern Time (US & Canada)","en",-18000,401,"strategiclimits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","@sleepless_in_l eheh :D",0,FALSE,FALSE,"832353354122674180","sleepless_in_l","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:17:58 +0000 2017","832352880006922244","815696424574795780","tl",26,FALSE,"Europe 40N 8W ","240628401","pH = 1, sugar free",FALSE,"Thu Jan 20 10:52:32 +0000 2011",11122,404,10299,FALSE,NA,"Márcia S","Lisbon","pt",0,325,"Marcia_S_9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Eu to rindo muito disso https://t.co/3yxxsbfsJo",0,FALSE,FALSE,"832353366709768192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:01 +0000 2017",NA,NA,"pt",1,FALSE,"Santa Catarina, Brasil","491502578","ontheroad",TRUE,"Mon Feb 13 18:15:11 +0000 2012",28840,534,2509,FALSE,NA,"Gusthavo","Hawaii","pt",-36000,304,"gusthavoalexand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","#NowPlaying Brother Noland ""Pua Lane"" https://t.co/b72cGfTiZN #ListenNow",0,FALSE,FALSE,"832353366705573888",NA,"<a href=""http://kaparadio.com"" rel=""nofollow"">KAPA FM Playlist</a>",FALSE,"Thu Feb 16 22:18:01 +0000 2017",NA,NA,"cy",29,FALSE,"99.1 Waimea/Kona 100.3 Hilo/Ko","2826936638",NA,FALSE,"Mon Sep 22 20:37:52 +0000 2014",272017,150,0,FALSE,"http://kaparadio.com","KAPA FM Playlist",NA,"en",NA,0,"kapaplaylist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ift.tt/2kvsTqT","https://t.co/b72cGfTiZN"
"307","RT @ElyseeFillon17: Salle une nouvelle fois comble à Sautron. Les Français mobilisés pour notre candidat François #Fillon. Merci à… ",25,FALSE,FALSE,"832353349957742592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Thu Feb 16 22:17:57 +0000 2017",NA,NA,"fr",127,FALSE,"Sedan, Champagne-Ardenne","614556967","marié à un ange , papa comblé d'une princesse , amateur de bon vin , fan de Gérard Depardieu // Soutien François Fillon",TRUE,"Thu Jun 21 20:33:03 +0000 2012",45101,252,208,FALSE,NA,"steph08",NA,"fr",NA,170,"steph08_steph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/hunhakaiexo/status/832353110941114369",""
"308","@DanHalliwell1 @GordyMorris pissed ??? Do you mean passed lol ������������������������������x",0,FALSE,FALSE,"832353366730739712","DanHalliwell1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:01 +0000 2017","832352669020872704","826959148432707588","en",0,FALSE,"norton , stockton - on - tees","562343710","Loving my life with my gorgeous daughter ❤️ Been a Prisoner Custody Officer for 15 years ������ #utb #policeinterceptors fan , love swimming walking & New York ������",TRUE,"Tue Apr 24 21:09:39 +0000 2012",2004,95,4499,FALSE,NA,"helen","London","en",0,401,"HelenMclone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","5/1/2014",0,FALSE,FALSE,"832353370924937216",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"und",3,FALSE,NA,"784235583103131650",NA,FALSE,"Fri Oct 07 03:35:08 +0000 2016",6238,4,0,FALSE,NA,"weinerboy 3.0",NA,"en",NA,0,"LaserWeinerboy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","@renge777japan ふあ…　ム！　失礼",0,FALSE,FALSE,"832353370924920832","renge777japan","<a href=""http://www21.atpages.jp/syasbot/"" rel=""nofollow"">空座町南川瀬</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017","832352326396424193","187779795","ja",34,FALSE,"空座町 南川瀬","164060677","BLEACH　茶渡泰虎の非公式Botです。原作のセリフを基本としていますが、せっかくのTwitterなのでつぶやき風に改変してるところもあります、話しかけると返事をするはず。TLのワードが気になった場合は話かけるかもしれません。随時試験運転中＆改良予定。HP(説明ページ)もご確認ください。",FALSE,"Wed Jul 07 23:26:11 +0000 2010",302665,686,74,FALSE,"http://www21.atpages.jp/syasbot/","茶渡泰虎","Tokyo","ja",32400,470,"yasutora_s_bot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","東京工科大学コンピュータサイエンス学部4年
ポケモンサークル所属
山口県出身　9月23日産まれ　O型
171センチ59キロ
最寄り駅は京王片倉駅
2chのポケモンORAS総合で暴れてるめらあずささんおる？？？？？？？？",0,FALSE,FALSE,"832353370916556801",NA,"<a href=""http://autotweety.net"" rel=""nofollow"">autotweety.net</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"ja",0,FALSE,NA,"3934901000","東京工科大学コンピュータサイエンス学部4年 ポケモンサークル所属 山口県出身　9月23日産まれ　O型 171センチ59キロ 最寄り駅は京王片倉駅 2chのポケモンORAS総合で暴れてるめらあずささんおる？",FALSE,"Sun Oct 18 10:26:00 +0000 2015",9606,16,0,FALSE,NA,"せっくす",NA,"en",NA,6,"rexorune",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","@_User_ID_ あくしろよ",0,FALSE,FALSE,"832353370899820544","_User_ID_","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017","832353118931161090","4185184731","ja",9,FALSE,NA,"3271843495","神使",FALSE,"Wed Jul 08 11:12:17 +0000 2015",676108,28,1776,FALSE,NA,"@G1NTARO はろー","Pacific Time (US & Canada)","ja",-28800,4,"Inygm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","@DLayaruki322424 アヤトとシュウおわった！！！(徹夜した)",0,FALSE,FALSE,"832353370929139712","DLayaruki322424","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017","832339571664834560","715845684084215810","ja",44,FALSE,"平川大輔さんの出身地ﾝﾌ♡","2988134148","ディアラバℓσνє♡ 逆巻→アヤト♡シュウ♡スバル♡ 無神→ルキ♡コウ♡ユーマ♡ 1番はアヤトくんです(*´˘`*)たくさんの人と絡みたい♪￤うちの大好きなお姉ちゃん☞yua♥︎￤カナサン☞ぽわたん♥︎ 2017年サディナイ参戦済み☆",TRUE,"Sun Jan 18 08:25:03 +0000 2015",25429,1731,31632,FALSE,NA,"✞✟めらりん✞✟サディナイ謝謝������",NA,"ja",NA,1459,"Debijin982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","RT @sordivitor1: Queridos coleguinhas da minha sala me mandem a resposta da atividade de português! Bjs amo vcs !",1,FALSE,FALSE,"832353366722347009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",FALSE,"Thu Feb 16 22:18:01 +0000 2017",NA,NA,"pt",0,FALSE,"Maracaju, Brasil","755135444183027712","snap : camis_tavates",FALSE,"Mon Jul 18 20:21:34 +0000 2016",5142,475,7343,FALSE,NA,"Camila",NA,"pt",NA,466,"camilaat_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","ペルソナ5 攻略・Wikiまとめ【PS4/PS3】
https://t.co/QXgJrgN96P",0,FALSE,FALSE,"832353370904023042",NA,"<a href=""http://autotweety.net"" rel=""nofollow"">autotweety.net</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"ja",27,FALSE,NA,"3168971221",NA,FALSE,"Thu Apr 23 15:25:17 +0000 2015",13839,300,0,FALSE,NA,"Seo-Search",NA,"ja",NA,285,"seo_search_da",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ln.is/mnews.joins.com/arti/5AI5t","https://t.co/QXgJrgN96P"
"316","@CookingwithTrap is that a regular nigga with a midgit",0,FALSE,FALSE,"832353370933338112","CookingwithTrap","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017","832351783557046272","137844840","en",9,FALSE,NA,"184585162","just observing the daily life of human beings..... I want to be president of the United States ...",TRUE,"Sun Aug 29 23:34:19 +0000 2010",69906,588,19962,FALSE,NA,"edward  jr","Arizona","en",-25200,618,"Kjt200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","亮君のインフル感染が記事になるのか。がさすサンスポ。",0,FALSE,FALSE,"832353370903973888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"ja",7,FALSE,"都内某区","2283342432","三浦大知と東京ヤクルト武内(共に一児の父)中毒なう。機種変したら勝手にこのアカウントで登録されたのでこちらに移行します。さあどうしよう。",FALSE,"Thu Jan 09 09:39:55 +0000 2014",44957,233,35435,FALSE,NA,"☆ジャッキー☆",NA,"ja",NA,212,"jacdm08take",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Abandoned Ducks Was Released In Water After They Never &gt;&gt;  https://t.co/oo0QilkeXy",0,FALSE,FALSE,"832353370937569280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"en",1,FALSE,"Irvine","814671013245878272",NA,FALSE,"Fri Dec 30 03:14:40 +0000 2016",4500,741,0,FALSE,NA,"Garth Hererra",NA,"en",NA,4924,"hererra_garth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fb.me/1mpwu71uO","https://t.co/oo0QilkeXy"
"319","RT @ThinkPositive66: Be aware that as you are feeling good, you are powerfully attracting more good things to you.",28,FALSE,FALSE,"832353370908172288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"en",4,FALSE,"United States","420046488","I'm Joanne; an outgoing person, friendly, etc.. By the way some people calls me JoJo. :)",FALSE,"Thu Nov 24 03:46:05 +0000 2011",2039,2297,2869,FALSE,NA,"ForeverJoJo","Pacific Time (US & Canada)","en",-28800,2814,"ForeverJoJo1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","@benru0318 
フォローありがとうございます！！",0,FALSE,FALSE,"832353370920808448","benru0318","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,"3166629505","ja",7,FALSE,"やりたいことをやる年！！","4091554645","KOREA〜������������",FALSE,"Sun Nov 01 14:15:31 +0000 2015",1373,511,2781,FALSE,"http://Instagram.com/NB__24","みずほ������",NA,"en",NA,529,"KOREA_0924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","10 Beauty Tips To Make Dark Circles Dissapear Forever  https://t.co/1nXjm5fHNA",0,FALSE,FALSE,"832353370929180672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"en",1,FALSE,"Rialto, CA","809271090539171842","Subtlety is the art of saying what you think and getting out of the way before it is understood.",FALSE,"Thu Dec 15 05:37:18 +0000 2016",3204,526,0,FALSE,NA,"Adrianne Magallanez",NA,"en",NA,3018,"AdrianneMagall2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://7asnat.com/","https://t.co/1nXjm5fHNA"
"322","RT @_brunassa: Seu namorado não tem ciúmes de vc ser passista não ... — Ele confia no taco dele ������ https://t.co/YaYt7RBx3j",1,FALSE,FALSE,"832353370920861697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"pt",1,FALSE,"Raja53","3085172111","Imperiano com a maior satisfação ������������// ������: fromentgui",TRUE,"Tue Mar 10 23:51:06 +0000 2015",9161,405,7758,FALSE,NA,"El Froment","Pacific Time (US & Canada)","pt",-28800,405,"fromentguii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/LuniMc4/status/832345644132081664","https://t.co/YaYt7RBx3j"
"323","#NowPlaying: ""Fragile"" von #Sting (#Sendung: #Flashback DreamNight) auf #magic_flashback #lautfm - https://t.co/byFopJPpQa",0,FALSE,FALSE,"832353370929242115",NA,"<a href=""http://flashback.magicfm.de"" rel=""nofollow"">MAGIC Flashback</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"de",107,FALSE,"Berlin","1660190557","Die Playlist von @MAGIC_Flashback.",FALSE,"Sat Aug 10 13:48:54 +0000 2013",343580,160,0,FALSE,"http://flashback.magicfm.de","MAGIC Flashback Live","Berlin","de",3600,37,"MFlashback_Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://dlvr.it/NPDxZ3","https://t.co/byFopJPpQa"
"324","@exilebanei3300 パラダイスにゃん(о´∀`о)",0,FALSE,FALSE,"832353370908225536","exilebanei3300","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017","832350065247203328","2569672902","ja",1,FALSE,"福島県","792151638643384321","１４８cm２５歳でGよりのBの腐男子のはる。です。良かったらフォローよろしくお願いします。リラックマ、お酒、甘い物が大好きです。よろしくにゃん(э〃^ω^〃)э",FALSE,"Fri Oct 28 23:50:43 +0000 2016",6746,323,7043,FALSE,NA,"はる。(*・ω・*)",NA,"ja",NA,321,"KOB145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","@emili726 آخ آره مثلا یکی از آهنگای عالیش همین بود",0,FALSE,FALSE,"832353370920845312","emili726","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017","832353020625223680","1271949146","fa",4,FALSE,NA,"806945201206022144",NA,FALSE,"Thu Dec 08 19:35:03 +0000 2016",180,548,16604,FALSE,NA,"آناهیتا",NA,"en",NA,46,"a_nahit_a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","RT @h3h3productions: Why the fuck was the podcast with @KEEMSTAR  removed by @TeamYouTube WTF?????",411,FALSE,FALSE,"832353370933489666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"en",0,FALSE,"Carlow, Ireland","2205722872",NA,FALSE,"Tue Dec 03 09:28:05 +0000 2013",16,26,73,FALSE,NA,"Conor Frayne",NA,"en",NA,100,"FrayneConor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","RT @la_patilla: Ridículo nivel = presentador de VTV intentando sabotear a Lilian y a Mitzy (VIDEO) https://t.co/WNQlelECol",7,FALSE,FALSE,"832353366714023939",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:18:01 +0000 2017",NA,NA,"es",2,FALSE,NA,"3129769289",NA,FALSE,"Mon Mar 30 19:52:12 +0000 2015",5158,73,3,FALSE,NA,"maria elena perez","Pacific Time (US & Canada)","es",-28800,289,"MariaperezElena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.mightynumbers.info/421637509950.html","https://t.co/WNQlelECol"
"328","@chuladalcoon tenes que invitar a tu vecina de vez en cuándo chulita jajajaja",0,FALSE,FALSE,"832353370904092674","chuladalcoon","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017","832352810842849281","2238468546","es",0,FALSE,"Chajari-buenos aires ","763364933056724992","Sé buena persona, honesta, paciente y humilde porque nunca se sabe del suelo quien te podrá levantar 
♐ Sagitariana ♐",FALSE,"Wed Aug 10 13:22:37 +0000 2016",1293,137,96,FALSE,"http://instagram.com/lucilagallo16","Lucila ",NA,"es",NA,79,"LucilaGallo1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","@Carolynburcho what's this Mrs B saw a snippet on FB are you doing a sponsor colouring in marathon? ������������",0,FALSE,FALSE,"832353370899881984","Carolynburcho","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017","832299920866549761","1548607818","en",17,FALSE,"Suffolk, UK","2857837955","Once legal Sec', TwinsPlusOne; Mumnesia. 'Carpe Diem'. Epitaph shall hopefully NOT include 'always late, this time too early! Footi widow, mine's a G&T! ������",TRUE,"Sun Nov 02 22:51:50 +0000 2014",2601,369,6214,FALSE,"http://www.gdrivercaravans.co.uk","Rachael Driver",NA,"en-gb",NA,307,"rach_driver","GB","United Kingdom","city","Ipswich, England",NA,NA,52.0571135,1.161663,NA,NA,NA,NA
"330","se liga em — porque??? rs  https://t.co/QkPVbSVSay",0,FALSE,FALSE,"832353370933432320",NA,"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"pt",1,FALSE,"022","583283752",NA,TRUE,"Thu May 17 23:57:14 +0000 2012",11259,528,8605,FALSE,NA,"EstherCupertino","Brasilia","pt",-7200,323,"EsthrCupertino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://zad-muslim.com","https://t.co/QkPVbSVSay"
"331","Já ouviu ‘ONE NIGHT IN HAMPI( ALIEN RECORDS FREEDOWNLOAD!)’ de Memento Mori na #SoundCloud? #np https://t.co/Gc2yACwIPk",0,FALSE,FALSE,"832353370929319936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"pt",2,FALSE,NA,"236709267","Jah Bless",FALSE,"Tue Jan 11 05:44:25 +0000 2011",24052,280,1419,FALSE,NA,"Gabriel","Brasilia","pt",-7200,230,"C0nquer_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://soccernews.link/news/229454/","https://t.co/Gc2yACwIPk"
"332","@05457413632 aferinnnnnn abdulhamidhana. Padisahim cok yasa ya. Yasada bir 600 yil daha mahvet bir milleti.",0,FALSE,FALSE,"832353370912460801","05457413632","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,"2727671147","tr",0,FALSE,NA,"2986243031",NA,FALSE,"Mon Jan 19 19:35:50 +0000 2015",16,13,4,FALSE,NA,"sdtslm",NA,"tr",NA,51,"sdt_slm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","#GilbertoSantaRosa #MeEncanta",0,FALSE,FALSE,"832353370908286977",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"und",3,FALSE,NA,"3539047993","Un auténtico amigo siempre llega a tiempo; otros, cuando tienen tiempo.",FALSE,"Sat Sep 12 14:56:48 +0000 2015",13739,120,0,FALSE,NA,"ArturoEstrada_r",NA,"es",NA,352,"ArturoEstrada_r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","RT @CNNEE: Doctor tuvo que cancelar viaje a Irán para salvar a bebés por decreto de Trump
https://t.co/QUoGZwonCK https://t.co/7Gifa3brIU",47,FALSE,FALSE,"832353370933456896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"es",5,FALSE,"Siero","615342348","13/06/98  Judo Corujo",TRUE,"Fri Jun 22 15:25:08 +0000 2012",6913,254,25515,FALSE,NA,"Cristian Jordan",NA,"es",NA,629,"cristanjc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://dlvr.it/NPDxfk","https://t.co/QUoGZwonCK"
"335","RT @parkinsons_life: @euparkinsons and @ParkinsonsUK join forces to launch #UniteForParkinsons campaign – we're official media partner… ",4,FALSE,FALSE,"832353370925125632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"en",23,FALSE,"Brussels","49932234","Public affairs professional, passionate about sport, food, health, politics, travel and much more. Views are personal.",TRUE,"Tue Jun 23 09:28:00 +0000 2009",727,329,12,FALSE,NA,"Simone Boselli","Brussels","en",3600,571,"EUbobo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://dlvr.it/NPDxfy",""
"336","Got 2 luv ya",0,FALSE,FALSE,"832353370904068101",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:18:02 +0000 2017",NA,NA,"en",3,FALSE,"Viana do Castelo, Portugal","2907628342","Who the fuck wanna die for their culture",TRUE,"Sat Dec 06 11:06:35 +0000 2014",13322,815,10699,FALSE,"http://go-inespereira-7.tumblr.com/","Juliana ������",NA,"pt",NA,629,"inesinha_pereir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
